anno	rey	palabra	lema	eagle	universal
1987	Juan Carlos I	Un	uno	DI0MS0	DET
1987	Juan Carlos I	año	año	NCMS000	SUST
1987	Juan Carlos I	más	más	RG	ADV
1987	Juan Carlos I	,	,	Fc	PUNT
1987	Juan Carlos I	con	con	SPS00	PREP
1987	Juan Carlos I	los	el	DA0MP0	DET
1987	Juan Carlos I	sentimientos	sentimiento	NCMP000	SUST
1987	Juan Carlos I	de	de	SPS00	PREP
1987	Juan Carlos I	paz	paz	NCFS000	SUST
1987	Juan Carlos I	,	,	Fc	PUNT
1987	Juan Carlos I	solidaridad	solidaridad	NCFS000	SUST
1987	Juan Carlos I	y	y	CC	CC
1987	Juan Carlos I	esperanza	esperanza	NCFS000	SUST
1987	Juan Carlos I	que	que	PR0CN000	PRON
1987	Juan Carlos I	las	el	DA0FP0	DET
1987	Juan Carlos I	fiestas	fiesta	NCFP000	SUST
1987	Juan Carlos I	de	de	SPS00	PREP
1987	Juan Carlos I	navidad	navidad	NCFS000	SUST
1987	Juan Carlos I	propician	propiciar	VMIP3P0	VERB
1987	Juan Carlos I	,	,	Fc	PUNT
1987	Juan Carlos I	quiero	querer	VMIP1S0	VERB
1987	Juan Carlos I	enviar	enviar	VMN0000	VERB
1987	Juan Carlos I	mi	mi	DP1CSS	DET
1987	Juan Carlos I	saludo	saludo	NCMS000	SUST
1987	Juan Carlos I	a	a	SPS00	PREP
1987	Juan Carlos I	todos	todo	DI0MP0	DET
1987	Juan Carlos I	los	el	DA0MP0	DET
1987	Juan Carlos I	españoles	español	NCMP000	SUST
1987	Juan Carlos I	y	y	CC	CC
1987	Juan Carlos I	ofrecer	ofrecer	VMN0000	VERB
1987	Juan Carlos I	a	a	SPS00	PREP
1987	Juan Carlos I	vuestras	vuestro	DP2FPP	DET
1987	Juan Carlos I	familias	familia	NCFP000	SUST
1987	Juan Carlos I	los	el	DA0MP0	DET
1987	Juan Carlos I	mejores	mejor	AQ0CP0	ADJ
1987	Juan Carlos I	deseos	deseo	NCMP000	SUST
1987	Juan Carlos I	de	de	SPS00	PREP
1987	Juan Carlos I	la	el	DA0FS0	DET
1987	Juan Carlos I	mía	mío	PX1FS0S0	PRON
1987	Juan Carlos I	.	.	Fp	PUNT
1987	Juan Carlos I	Unidos	unir	VMP00PM	VERB
1987	Juan Carlos I	en	en	SPS00	PREP
1987	Juan Carlos I	esa	ese	DD0FS0	DET
1987	Juan Carlos I	paz	paz	NCFS000	SUST
1987	Juan Carlos I	y	y	CC	CC
1987	Juan Carlos I	porque	porque	CS	CS
1987	Juan Carlos I	nosotros	nosotros	PP1MP000	PRON
1987	Juan Carlos I	la	lo	PP3FSA00	PRON
1987	Juan Carlos I	valoramos	valorar	VMIP1P0	VERB
1987	Juan Carlos I	desde	desde	SPS00	PREP
1987	Juan Carlos I	dolorosas	doloroso	AQ0FP0	ADJ
1987	Juan Carlos I	experiencias	experiencia	NCFP000	SUST
1987	Juan Carlos I	pasadas	pasar	VMP00PF	VERB
1987	Juan Carlos I	,	,	Fc	PUNT
1987	Juan Carlos I	podemos	poder	VMIP1P0	VERB
1987	Juan Carlos I	sentir	sentir	VMN0000	VERB
1987	Juan Carlos I	nos	nos	PP1CP000	PRON
1987	Juan Carlos I	orgullosos	orgulloso	AQ0MP0	ADJ
1987	Juan Carlos I	de	de	SPS00	PREP
1987	Juan Carlos I	constituir	constituir	VMN0000	VERB
1987	Juan Carlos I	un	uno	DI0MS0	DET
1987	Juan Carlos I	pueblo	pueblo	NCMS000	SUST
1987	Juan Carlos I	que	que	PR0CN000	PRON
1987	Juan Carlos I	aspira	aspirar	VMIP3S0	VERB
1987	Juan Carlos I	a	a	SPS00	PREP
1987	Juan Carlos I	destacar	destacar	VMN0000	VERB
1987	Juan Carlos I	se	se	PP3CN000	PRON
1987	Juan Carlos I	en	en	SPS00	PREP
1987	Juan Carlos I	la	el	DA0FS0	DET
1987	Juan Carlos I	misión	misión	NCFS000	SUST
1987	Juan Carlos I	de	de	SPS00	PREP
1987	Juan Carlos I	extender	extender	VMN0000	VERB
1987	Juan Carlos I	la	lo	PP3FSA00	PRON
1987	Juan Carlos I	en	en	SPS00	PREP
1987	Juan Carlos I	el	el	DA0MS0	DET
1987	Juan Carlos I	mundo	mundo	NCMS000	SUST
1987	Juan Carlos I	.	.	Fp	PUNT
1987	Juan Carlos I	Por	por	SPS00	PREP
1987	Juan Carlos I	eso	ese	PD0NS000	PRON
1987	Juan Carlos I	,	,	Fc	PUNT
1987	Juan Carlos I	una	uno	DI0FS0	DET
1987	Juan Carlos I	y	y	CC	CC
1987	Juan Carlos I	otra	otro	DI0FS0	DET
1987	Juan Carlos I	vez	vez	NCFS000	SUST
1987	Juan Carlos I	,	,	Fc	PUNT
1987	Juan Carlos I	en	en	SPS00	PREP
1987	Juan Carlos I	vuestro	vuestro	DP2MSP	DET
1987	Juan Carlos I	nombre	nombre	NCMS000	SUST
1987	Juan Carlos I	y	y	CC	CC
1987	Juan Carlos I	en	en	SPS00	PREP
1987	Juan Carlos I	correspondencia	correspondencia	NCFS000	SUST
